source_file,source_path,source_index,sequence_index,condition,dataset_label,replicate,Pt,T_s,Vf_V_vs_Ref,Im_A,Vu_V,Sig_V,Ach_V,IERange,Over,Temp_deg_C,step_duration_s,global_time_s,global_time_min,step_variable_name,step_variable_value,step_label
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,193,193,-0.299958,-7.6094e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1993.0,33.21666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,194,194,-0.299758,-7.60272e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1994.0,33.233333333333334,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,195,195,-0.299758,-7.51596e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1995.0,33.25,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,196,196,-0.299858,-7.49227e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1996.0,33.266666666666666,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,197,197,-0.299758,-7.45556e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1997.0,33.28333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,198,198,-0.299858,-7.40483e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1998.0,33.3,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,199,199,-0.299858,-7.37647e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,1999.0,33.31666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,200,200,-0.299758,-7.32041e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2000.0,33.333333333333336,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,201,201,-0.299858,-7.29671e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2001.0,33.35,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,202,202,-0.299858,-7.26768e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2002.0,33.36666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,203,203,-0.299858,-7.23731e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2003.0,33.38333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,204,204,-0.299758,-7.19393e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2004.0,33.4,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,205,205,-0.299758,-7.16456e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2005.0,33.416666666666664,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,206,206,-0.299858,-7.11584e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2006.0,33.43333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,207,207,-0.299758,-7.09348e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2007.0,33.45,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,208,208,-0.299758,-7.08714e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2008.0,33.46666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,209,209,-0.299758,-7.0481e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2009.0,33.483333333333334,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,210,210,-0.299858,-7.02641e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2010.0,33.5,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,211,211,-0.299858,-7.00372e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2011.0,33.516666666666666,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,212,212,-0.299758,-6.96968e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2012.0,33.53333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,213,213,-0.299858,-6.96601e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2013.0,33.55,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,214,214,-0.299758,-6.92997e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2014.0,33.56666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,215,215,-0.299758,-6.90294e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2015.0,33.583333333333336,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,216,216,-0.299858,-6.90294e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2016.0,33.6,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,217,217,-0.299858,-6.85555e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2017.0,33.61666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,218,218,-0.299758,-6.85588e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2018.0,33.63333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,219,219,-0.299858,-6.83019e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2019.0,33.65,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,220,220,-0.299858,-6.79849e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2020.0,33.666666666666664,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,221,221,-0.299758,-6.72073e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2021.0,33.68333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,222,222,-0.299858,-6.76478e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2022.0,33.7,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,223,223,-0.299758,-6.74643e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2023.0,33.71666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,224,224,-0.299758,-6.68369e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2024.0,33.733333333333334,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,225,225,-0.299858,-6.68336e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2025.0,33.75,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,226,226,-0.299858,-6.66467e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2026.0,33.766666666666666,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,227,227,-0.299657,-6.63597e-06,0.0,-0.299893,0.0,7,.....h.....,1482.95,300.0,2027.0,33.78333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,228,228,-0.299858,-6.58858e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2028.0,33.8,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,229,229,-0.299758,-6.60527e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2029.0,33.81666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,230,230,-0.299858,-6.58258e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2030.0,33.833333333333336,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,231,231,-0.299758,-6.58191e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2031.0,33.85,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,232,232,-0.299958,-6.56589e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2032.0,33.86666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,233,233,-0.299758,-6.52251e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2033.0,33.88333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,234,234,-0.299858,-6.51383e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2034.0,33.9,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,235,235,-0.299758,-6.46845e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2035.0,33.916666666666664,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,236,236,-0.299858,-6.47612e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2036.0,33.93333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,237,237,-0.299858,-6.44476e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2037.0,33.95,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,238,238,-0.299758,-6.40338e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2038.0,33.96666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,239,239,-0.299858,-6.39704e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2039.0,33.983333333333334,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,240,240,-0.299958,-6.35732e-06,0.0,-0.299893,0.0,7,....ih.....,1483.04,300.0,2040.0,34.0,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,241,241,-0.299758,-6.34331e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2041.0,34.016666666666666,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,242,242,-0.299858,-6.34798e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2042.0,34.03333333333333,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,243,243,-0.299958,-6.3333e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2043.0,34.05,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,244,244,-0.299758,-6.29859e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2044.0,34.06666666666667,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,245,245,-0.299858,-6.30727e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2045.0,34.083333333333336,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,C:\Users\Joe Yang\AutoPlot-OriginPro-EChem\Autoplot-OriginPro-EChem\data_storage\uploaded_data\20260617_232738_sequence_007_PBSNO3-layers--rpm_1600CHRONOA_3.DTA,7,7,Sequential condition,Sequential condition,7,246,246,-0.299858,-6.31461e-06,0.0,-0.299893,0.0,7,....ih.....,1482.95,300.0,2046.0,34.1,Vf_V_vs_Ref,-0.29981911295681063,-0.2998
